date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:00	3198/3198	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%223be0d5bc9614ce75fa28f3c28cf5fd52%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/tabla-documento.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/tabla-documento.svg	(from https://www.colsubsidio.com/empleandote)
09:56:00	44616/44616	---M--	200	added ('OK')	image/webp	date:Mon,%2019%20Dec%202022%2022:43:51%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/apoyo-financiero/card-accede-a-la-agencia-virtual.jpg?width=730&height=360&name=card-accede-a-la-agencia-virtual.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/apoyo-financiero/card-accede-a-la-agencia-virtualb65c.jpg	(from https://www.colsubsidio.com/empleandote)
09:56:00	29230/29230	---M--	200	added ('OK')	image/webp	date:Mon,%2019%20Dec%202022%2022:44:18%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/servicios-de-empleo/card-intermedio-agencia-de-empleo-en-dos-minutos.jpg?width=730&height=360&name=card-intermedio-agencia-de-empleo-en-dos-minutos.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/servicios-de-empleo/card-intermedio-agencia-de-empleo-en-dos-minutosa8ce.jpg	(from https://www.colsubsidio.com/empleandote)
09:56:01	143706/143706	---M-Z	200	added ('OK')	application/javascript		https://www.colsubsidio.com/_Incapsula_Resource?SWJIYLWA=719d34d31c8e3a6e6fffd425f7e032f3&ns=19&cb=357838614	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/_Incapsula_Resource3fd7	(from https://www.colsubsidio.com/empleandote)
09:56:01	56293/56293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Sep%202023%2015:04:57%20GMT	https://www.colsubsidio.com/apoyo-financiero/generated_global_groups/47959324260.html	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/generated_global_groups/47959324260.1e2.delayed	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:01	0/-1	---M--	301	error ('')			https://www.colsubsidio.com/tus-beneficios	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/tus-beneficios.1e3.delayed	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:02	365614/365614	---M--	200	added ('OK')	image/webp	etag:%229b9bb05d50c49cfbc5978e925a175366%22	https://www.colsubsidio.com/hubfs/banner-subsidios-jlhp-1200x330.png	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/banner-subsidios-jlhp-1200x330.png	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:02	93679/93679	---MCZ	200	added ('OK')	text/html	etag:W/%22806d1158211656b5925f5351da0f3f47%22	https://www.colsubsidio.com/apoyo-financiero/subsidio/monetario	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/subsidio/monetario.html	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:02	2901/2901	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226523900e108559440b05eb884d191a5b%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/contacto-credito.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/contacto-credito.svg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:02	82744/82744	---MCZ	200	added ('OK')	text/html	etag:W/%22aedfaf60c616d638cff82504d1ab0199%22	https://www.colsubsidio.com/apoyo-financiero/subsidio/sostenimiento	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/subsidio/sostenimiento.html	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:02	2796/2796	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%221ad0619481a3da58f4383bdbdd6d4bb7%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Subsidio-recreacion.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Subsidio-recreacion.svg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:03	3374/3374	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22b62073133c2906cb1663a776ee45f50b%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Subsidio-hogar.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Subsidio-hogar.svg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:03	6844/6844	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2020:42:31%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-dinero.jpg?width=294&height=200&name=card-subsidios-en-dinero.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-dinero9f17.jpg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:03	22052/22052	---M--	200	added ('OK')	image/webp	date:Tue,%2025%20May%202021%2018:17:40%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-especie-1.jpg?width=294&height=200&name=card-subsidios-en-especie-1.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-especie-11732.jpg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:03	10598/10598	---M--	200	added ('OK')	image/webp	date:Tue,%2025%20May%202021%2018:18:34%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-vivienda-1.jpg?width=294&height=200&name=card-subsidios-en-vivienda-1.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-subsidios-en-vivienda-1808b.jpg	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:04	56293/56293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Sep%202023%2015:05:00%20GMT	https://www.colsubsidio.com/apoyo-financiero/generated_global_groups/55350067337.html	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/generated_global_groups/55350067337.html	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:05	146758/146758	---M-Z	200	added ('OK')	application/javascript		https://www.colsubsidio.com/_Incapsula_Resource?SWJIYLWA=719d34d31c8e3a6e6fffd425f7e032f3&ns=20&cb=239147178	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/_Incapsula_Resourceb725	(from https://www.colsubsidio.com/apoyo-financiero/subsidio)
09:56:05	0/-1	---M--	301	error ('')			https://www.colsubsidio.com/tus-beneficios	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/tus-beneficios.1f0.delayed	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:05	2567/2567	---MCZ	200	added ('OK')	text/css	etag:W/%221a8003681b32699918c2a30730ccd862%22	https://cdn2.hubspot.net/hub/7212050/hub_generated/module_assets/44616286048/1692376803650/module_44616286048_HU13-FAQs.min.css	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/cdn2.hubspot.net/hub/7212050/hub_generated/module_assets/44616286048/1692376803650/module_44616286048_HU13-FAQs.min.css	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:05	389370/389370	---M--	200	added ('OK')	image/webp	etag:%22fc5b3100d4c29545a1251b1558a6548a%22	https://www.colsubsidio.com/hubfs/banner-credito-jlhp-1200x330.png	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/banner-credito-jlhp-1200x330.png	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:05	96265/96265	---MCZ	200	added ('OK')	text/html	etag:W/%222d2090fa880590dee90f621a27859d49%22	https://www.colsubsidio.com/apoyo-financiero/creditos/libre-inversion	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/creditos/libre-inversion.html	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:06	114164/114164	---MCZ	200	added ('OK')	text/html	etag:W/%22b3f75b635a2b9794603fe0fe4d20431f%22	https://www.colsubsidio.com/apoyo-financiero/creditos/tasas	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/creditos/tasas.html	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:06	7859/7859	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22578e966e844ccdaa6af129fd237acb09%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Vivienda-dinero.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Vivienda-dinero.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:06	5471/5471	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%224f52dfbb581e78aa13baf9dc8e45f43f%22	https://www.colsubsidio.com/hubfs/Piscilago/iconos/Transaccion-dinero.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Piscilago/iconos/Transaccion-dinero.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:06	3748/3748	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22e6d3ac974b88e70730f3511525adb6b0%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Credito-portal.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Credito-portal.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:06	7261/7261	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22328c6c850507fc4df20138d256c38588%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito-2.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito-2.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:07	3139/3139	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22af872b1130bb28e399a68962d248e571%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/asesoria-videollamada.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/asesoria-videollamada.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:07	7075/7075	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22be502af740014d50181d8051afef899c%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Alianza.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Alianza.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:07	141973/141973	---MCZ	200	added ('OK')	text/html	etag:W/%22ae33e8da6d0facc0623634a034009632%22	https://www.colsubsidio.com/apoyo-financiero/creditos/cobranza	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/creditos/cobranza.html	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:07	4772/4772	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22614735862b0d76fb0ff2bc99ce172243%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:08	3822/3822	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%228db9f03942ba93b51a72a3d610c8b0d2%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito-3.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Tarjeta-credito-3.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:08	3312/3312	---M--	200	added ('OK')	image/webp	date:Mon,%2019%20Dec%202022%2022:51:44%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/apoyo-financiero/card-credito-de-vivienda.jpg?width=294&height=200&name=card-credito-de-vivienda.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/apoyo-financiero/card-credito-de-vivienda7d1e.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:08	5404/5404	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2023:00:34%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-credito-de-consumo-rotativo.jpg?width=294&height=200&name=card-credito-de-consumo-rotativo.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-credito-de-consumo-rotativo6374.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:08	18606/18606	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Jul%202021%2016:10:29%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.3/3.3.4/card-cards-creditos-de-libre-inversion-colsubsidio.jpg?width=294&height=200&name=card-cards-creditos-de-libre-inversion-colsubsidio.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.3/3.3.4/card-cards-creditos-de-libre-inversion-colsubsidio9ffc.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:09	29261/29261	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2015:05:06%20GMT	https://www.colsubsidio.com/apoyo-financiero/libre-inversion	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/libre-inversion.html	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:09	8874/8874	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2023:02:55%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-credito-rotativo.jpg?width=294&height=200&name=card-credito-rotativo.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-credito-rotativo82fc.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:10	7334/7334	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2023:03:56%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-gestion-pago-credito.jpg?width=294&height=200&name=card-gestion-pago-credito.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-gestion-pago-credito5847.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:10	8110/8110	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Sep%202023%2019:29:58%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/credito/card-cr%c3%a9dito-para-mujeres.png?width=294&height=200&name=card-cr%C3%A9dito-para-mujeres.png	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/img/colsubsidio/credito/card-cr%c3%a9dito-para-mujeres864a.png	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:10	13198/13198	---M--	200	added ('OK')	image/webp	date:Wed,%2025%20Aug%202021%2020:51:44%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/home/card-convenios-cupo-credito.jpg?width=294&height=200&name=card-convenios-cupo-credito.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/home/card-convenios-cupo-creditoe7a2.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:10	10578/10578	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2023:05:57%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-gestion-cobranza.jpg?width=294&height=200&name=card-gestion-cobranza.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-gestion-cobranzafaf7.jpg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:10	10130/10130	---M--	200	added ('OK')	image/webp	date:Thu,%2019%20Aug%202021%2020:50:30%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.3/3.3.9/card-puntos-de-credito-de-colsubsidio.png?width=294&height=200&name=card-puntos-de-credito-de-colsubsidio.png	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.3/3.3.9/card-puntos-de-credito-de-colsubsidio1bcf.png	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:11	258793/258793	---MCZ	200	added ('OK')	text/html	etag:W/%220ce7e1a17d0fc2d847d85e8f482202f6%22	https://www.colsubsidio.com/consultanos/paga-todo	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/consultanos/paga-todo.html	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:12	584/584	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22c41ad434905be028241e6239b44439c4%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/flecha-derecha-monotono-azul.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/flecha-derecha-monotono-azul.svg	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:12	136403/136403	---M--	200	added ('OK')	application/pdf	etag:%22506d547939c177cb857f887d8b5284ce%22	https://www.colsubsidio.com/hubfs/documentos/colsubsidio/terminos-condiciones-circo-del-sol.pdf	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/documentos/colsubsidio/terminos-condiciones-circo-del-sol.pdf	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:12	1362/1362	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c5d9d15c92fa155557acaa5625f19bc%22	https://cdn2.hubspot.net/hub/7212050/hub_generated/module_assets/44616286048/1692376802973/module_44616286048_HU13-FAQs.min.js	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/cdn2.hubspot.net/hub/7212050/hub_generated/module_assets/44616286048/1692376802973/module_44616286048_HU13-FAQs.min.js	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:12	145144/145144	---M-Z	200	added ('OK')	application/javascript		https://www.colsubsidio.com/_Incapsula_Resource?SWJIYLWA=719d34d31c8e3a6e6fffd425f7e032f3&ns=21&cb=1143598917	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/_Incapsula_Resourceda63	(from https://www.colsubsidio.com/apoyo-financiero/creditos)
09:56:13	0/-1	---M--	301	error ('')			https://www.colsubsidio.com/tus-beneficios	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/tus-beneficios.20c.delayed	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:13	234803/234803	---M--	200	added ('OK')	image/jpeg	etag:%22e68d982a91cea67d23b945509041aaf6%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/home/main-slider/banner-seguros-%20asistencias-jlhp.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/home/main-slider/banner-seguros-%20asistencias-jlhp.jpg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:13	106244/106244	---MCZ	200	added ('OK')	text/html	etag:W/%22cc346939f47a4de75209bd30ea142161%22	https://www.colsubsidio.com/apoyo-financiero/seguros/tu-familia	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/seguros/tu-familia.html	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:13	8516/8516	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22f4f78cfd1d0e6081549e015823f31363%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Usuarios.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Usuarios.svg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:14	110299/110299	---MCZ	200	added ('OK')	text/html	etag:W/%2270f074a461a56815df042bab6a73f924%22	https://www.colsubsidio.com/apoyo-financiero/seguros/tu-patrimonio	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/seguros/tu-patrimonio.html	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:14	3384/3384	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22e25dc08f3361da8b57bf864cdfb0414c%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Hogar-proteccion.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Hogar-proteccion.svg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:14	95505/95505	---MCZ	200	added ('OK')	text/html	etag:W/%224a80bdeabab9310f3c6482743712723c%22	https://www.colsubsidio.com/apoyo-financiero/seguros/tu-mascota	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/seguros/tu-mascota.html	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:14	4561/4561	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%221612fe9f402c2b63c22a30de747ae286%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/proteccion-mascotas.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/proteccion-mascotas.svg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:15	104548/104548	---MCZ	200	added ('OK')	text/html	etag:W/%22d63c6f08d88f7a0c694ec054671043df%22	https://www.colsubsidio.com/apoyo-financiero/seguros/en-linea	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/seguros/en-linea.html	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:15	2885/2885	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2295ff6a6449e62fd14665ef5273d328ec%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Proteccion-credito.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/Proteccion-credito.svg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:16	94355/94355	---MCZ	200	added ('OK')	text/html	etag:W/%222fe827474fc151999ec65419f21d01f8%22	https://www.colsubsidio.com/apoyo-financiero/seguros/tu-credito	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/apoyo-financiero/seguros/tu-credito.html	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:16	3875/3875	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2214569ef0ae34bc49595a3a0d28ae3349%22	https://www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/PagoSeguro.svg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hubfs/Sitio%20.COM/new-content/iconos/PagoSeguro.svg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:16	17024/17024	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Sep%202021%2015:20:51%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.4/3.4.1/seguros-card.jpg?width=294&height=200&name=seguros-card.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/Sitio%20.COM/new-content/3/3.4/3.4.1/seguros-cardb3f1.jpg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:16	4248/4248	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Apr%202021%2023:33:05%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/card-protege-tu-patrimonio.jpg?width=294&height=200&name=card-protege-tu-patrimonio.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/card-protege-tu-patrimonio62a8.jpg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
09:56:16	7546/7546	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Jun%202021%2017:45:46%20GMT	https://www.colsubsidio.com/hs-fs/hubfs/imagen-card-seguro-mascotas.jpg?width=294&height=200&name=imagen-card-seguro-mascotas.jpg	C:/Users/huertasjs/Documents/HTTrackPortable/httrack/colsubsidio/colsubsidio/www.colsubsidio.com/hs-fs/hubfs/imagen-card-seguro-mascotasc129.jpg	(from https://www.colsubsidio.com/apoyo-financiero/seguros)
